,Gene.stable.ID,HGNC.symbol
55536,ENSG00000155850,SLC26A2
55541,ENSG00000224727,FCF1P7
55545,ENSG00000215086,NPM1P24
55546,ENSG00000173230,GOLGB1
55547,ENSG00000260880,HCCAT5
55548,ENSG00000138315,OIT3
55549,ENSG00000113716,HMGXB3
55550,ENSG00000120756,PLS1
55551,ENSG00000124641,MED20
55552,ENSG00000117020,AKT3
55553,ENSG00000164615,CAMLG
55555,ENSG00000278289,CT45A6
55556,ENSG00000164296,TIGD6
55557,ENSG00000228300,FAM174C
55558,ENSG00000186471,AKAP14
55559,ENSG00000271449,CT45A2
55560,ENSG00000139410,SDSL
55561,ENSG00000104980,TIMM44
55562,ENSG00000099617,EFNA2
55563,ENSG00000273696,CT45A7
55564,ENSG00000282933,RHOXF1P3
55565,ENSG00000282850,RHOXF1P2
55566,ENSG00000112578,BYSL
55567,ENSG00000234493,RHOXF1P1
55568,ENSG00000135094,SDS
55569,ENSG00000089094,KDM2B
55570,ENSG00000101882,NKAP
55571,ENSG00000139324,TMTC3
55573,ENSG00000239641,PLS1-AS1
55574,ENSG00000240846,RPS15P9
55575,ENSG00000178531,CTXN1
55577,ENSG00000204104,TRAF3IP1
55578,ENSG00000168148,H3-4
55581,ENSG00000260923,LINC02193
55582,ENSG00000230841,RPL23AP15
55584,ENSG00000278085,CT45A8
55585,ENSG00000181218,H2AW
55587,ENSG00000260528,FAM157C
55589,ENSG00000176155,CCDC57
55591,ENSG00000180304,OAZ2
55592,ENSG00000216306,KRT19P2
55593,ENSG00000270946,CT45A9
55594,ENSG00000225695,HNRNPA1P35
55596,ENSG00000119013,NDUFB3
55598,ENSG00000136488,CSH1
55600,ENSG00000144230,GPR17
55601,ENSG00000184752,NDUFA12
55603,ENSG00000139370,SLC15A4
55604,ENSG00000198901,PRC1
55605,ENSG00000155744,FAM126B
55606,ENSG00000142937,RPS8
55613,ENSG00000245080,MIR3150BHG
55615,ENSG00000258245,RPL10P13
55621,ENSG00000141655,TNFRSF11A
55622,ENSG00000089116,LHX5
55623,ENSG00000100558,PLEK2
55624,ENSG00000214087,ARL16
55625,ENSG00000142945,KIF2C
55626,ENSG00000196890,H2BU1
55627,ENSG00000156170,NDUFAF6
55628,ENSG00000257935,LHX5-AS1
55629,ENSG00000174840,PDE12
55631,ENSG00000144935,TRPC1
55633,ENSG00000249550,LINC01234
55634,ENSG00000181201,H2BU2P
55635,ENSG00000214434,NIFKP1
55640,ENSG00000135643,KCNMB4
55641,ENSG00000226658,RPL23AP30
55642,ENSG00000115942,ORC2
55646,ENSG00000185359,HGS
55647,ENSG00000101977,MCF2
55648,ENSG00000257231,DYNLL1P4
55649,ENSG00000256742,KDM2B-DT
55651,ENSG00000170633,RNF34
55652,ENSG00000241088,RPL17P44
55655,ENSG00000266920,ACTBP9
55657,ENSG00000184056,VPS33B
55660,ENSG00000260471,PPIAP49
55662,ENSG00000151948,GLT1D1
55664,ENSG00000159871,LYPD5
55666,ENSG00000179407,DNAJB8
55668,ENSG00000242049,DNAJB8-AS1
55671,ENSG00000007312,CD79B
55673,ENSG00000164938,TP53INP1
55674,ENSG00000244300,GATA2-AS1
55675,ENSG00000140968,IRF8
55679,ENSG00000256581,NLRP9P1
55680,ENSG00000048392,RRM2B
55681,ENSG00000179348,GATA2
55684,ENSG00000204414,CSHL1
55685,ENSG00000164941,INTS8
55686,ENSG00000065802,ASB1
55687,ENSG00000065054,SLC9A3R2
55690,ENSG00000163710,PCOLCE2
55691,ENSG00000138308,PLA2G12B
55693,ENSG00000258725,PRC1-AS1
55694,ENSG00000014257,ACPP
55696,ENSG00000183648,NDUFB1
55698,ENSG00000259384,GH1
55699,ENSG00000214432,VPS33B-DT
55702,ENSG00000198356,GET3
55703,ENSG00000213700,RPL17P50
55706,ENSG00000039987,BEST2
55707,ENSG00000268804,LINC02132
55709,ENSG00000256699,TMEM132D-AS2
55721,ENSG00000103035,PSMD7
55723,ENSG00000249196,TMEM132D-AS1
55724,ENSG00000139289,PHLDA1
55728,ENSG00000269186,LINC01082
55729,ENSG00000151952,TMEM132D
55732,ENSG00000213264,NIP7P2
55733,ENSG00000168159,RNF187
55740,ENSG00000268532,LINC02135
55741,ENSG00000123843,C4BPB
55742,ENSG00000268754,LINC01081
55743,ENSG00000145833,DDX46
55744,ENSG00000214039,LINC02418
55745,ENSG00000106804,C5
55747,ENSG00000127329,PTPRB
55748,ENSG00000168374,ARF4
55749,ENSG00000138246,DNAJC13
55754,ENSG00000175305,CCNE2
55755,ENSG00000272146,ARF4-AS1
55757,ENSG00000157335,CLEC18C
55759,ENSG00000215811,BTNL10
55760,ENSG00000226174,TEX22
55761,ENSG00000183929,DUSP5P1
55762,ENSG00000261678,SCRT1
55763,ENSG00000181904,C5orf24
55764,ENSG00000234975,FTH1P2
55765,ENSG00000116574,RHOU
55766,ENSG00000182979,MTA1
55769,ENSG00000282111,LINC02815
55770,ENSG00000165934,CPSF2
55772,ENSG00000186787,SPIN2B
55774,ENSG00000168367,LINC00917
55775,ENSG00000237757,EEF1A1P30
55777,ENSG00000203989,RHOXF2B
55779,ENSG00000185803,SLC52A2
55780,ENSG00000101883,RHOXF1
55781,ENSG00000182004,SNRPE
55782,ENSG00000233382,NKAPP1
55783,ENSG00000141526,SLC16A3
55784,ENSG00000228139,LINC01402
55785,ENSG00000229593,SUCLA2P3
55786,ENSG00000258545,RHOXF1-AS1
55787,ENSG00000084710,EFR3B
55788,ENSG00000147059,SPIN2A
55789,ENSG00000131721,RHOXF2
55790,ENSG00000090857,PDPR
55792,ENSG00000227541,SFR1P1
55794,ENSG00000229840,ISCA1P2
55795,ENSG00000268388,FENDRR
55796,ENSG00000236975,LINC02814
55799,ENSG00000198134,PTMAP9
55801,ENSG00000139579,NABP2
55803,ENSG00000177800,TMEM78
55804,ENSG00000259517,LINC02169
55805,ENSG00000121380,BCL2L14
55806,ENSG00000103241,FOXF1
55807,ENSG00000276045,ORAI1
55808,ENSG00000239801,DENND6A-AS1
55809,ENSG00000231765,PPP1R11P2
55810,ENSG00000182325,FBXL6
55811,ENSG00000174839,DENND6A
55812,ENSG00000236430,KRT8P29
55815,ENSG00000165591,FAAH2
55817,ENSG00000141551,CSNK1D
55818,ENSG00000234279,LINC01937
55820,ENSG00000231831,MTHFD1P1
55822,ENSG00000225493,LINC01107
55823,ENSG00000232917,HSPE1P6
55825,ENSG00000237379,CBX1P3
55827,ENSG00000261587,TMEM249
55829,ENSG00000176754,LINC00303
55830,ENSG00000253328,SUMO2P19
55831,ENSG00000233608,TWIST2
55833,ENSG00000246263,UBR5-AS1
55834,ENSG00000227744,LINC01940
55835,ENSG00000070018,LRP6
55837,ENSG00000168118,RAB4A
55839,ENSG00000143842,SOX13
55840,ENSG00000173226,IQCB1
55841,ENSG00000104517,UBR5
55845,ENSG00000122884,P4HA1
55846,ENSG00000120798,NR2C1
55848,ENSG00000198455,ZXDB
55849,ENSG00000237571,LINC02862
55851,ENSG00000177508,IRX3
55853,ENSG00000260031,RPL10P14
55855,ENSG00000215174,NLRP2B
55857,ENSG00000140623,SEPTIN12
55859,ENSG00000198205,ZXDA
55860,ENSG00000121274,TENT4B
55862,ENSG00000261803,LINC02140
55863,ENSG00000187944,C2orf66
55864,ENSG00000228004,MYCLP2
55865,ENSG00000241933,DENND6A-DT
55866,ENSG00000235124,KRT8P17
55869,ENSG00000283304,LINC02183
55871,ENSG00000167637,ZNF283
55873,ENSG00000113971,NPHP3
55874,ENSG00000235170,MTND1P31
55875,ENSG00000228182,MTND2P25
55876,ENSG00000177485,ZBTB33
55877,ENSG00000145088,EAF2
55881,ENSG00000154429,CCSAP
55883,ENSG00000267795,SMIM22
55884,ENSG00000066044,ELAVL1
55886,ENSG00000139645,ANKRD52
55888,ENSG00000141664,ZCCHC2
55889,ENSG00000081307,UBA5
55891,ENSG00000007314,SCN4A
55892,ENSG00000241680,RPL31P49
55893,ENSG00000067836,ROGDI
55894,ENSG00000204856,FAM216A
55895,ENSG00000070729,CNGB1
55896,ENSG00000139540,SLC39A5
55899,ENSG00000229487,ALG13-AS1
55900,ENSG00000140391,TSPAN3
55901,ENSG00000245694,CRNDE
55902,ENSG00000122965,RBM19
55904,ENSG00000101901,ALG13
55906,ENSG00000111231,GPN3
55907,ENSG00000274810,NPHP3-ACAD11
55910,ENSG00000129048,ACKR4
55912,ENSG00000173535,TNFRSF10C
55913,ENSG00000185774,KCNIP4
55914,ENSG00000240303,ACAD11
55919,ENSG00000176222,ZNF404
55920,ENSG00000143632,ACTA1
55922,ENSG00000278154,LAIR1
55926,ENSG00000226033,STK19
55927,ENSG00000124459,ZNF45
55928,ENSG00000183048,SLC25A10
55929,ENSG00000125450,NUP85
55930,ENSG00000248724,NPHP3-AS1
55931,ENSG00000197965,MPZL1
55932,ENSG00000251614,HSPA8P19
55934,ENSG00000173530,TNFRSF10D
55937,ENSG00000139714,MORN3
55939,ENSG00000239405,TMED10P2
55942,ENSG00000123838,C4BPA
55944,ENSG00000198685,LINC01565
55945,ENSG00000262814,MRPL12
55949,ENSG00000108622,ICAM2
55950,ENSG00000280650,KCNIP4-IT1
55951,ENSG00000224313,DXO
55953,ENSG00000231158,PTP4A1P1
55955,ENSG00000007001,UPP2
55956,ENSG00000243265,RPL23AP55
55958,ENSG00000242551,POU5F1P6
55959,ENSG00000104689,TNFRSF10A
55962,ENSG00000163902,RPN1
55964,ENSG00000163138,PACRGL
55967,ENSG00000237327,UPP2-IT1
55971,ENSG00000169203,NPIPB12
55973,ENSG00000167916,KRT24
55974,ENSG00000264954,PRR29-AS1
55975,ENSG00000253930,TNFRSF10A-AS1
55976,ENSG00000212694,LINC01089
55978,ENSG00000224383,PRR29
55981,ENSG00000257915,GLULP5
55983,ENSG00000159905,ZNF221
55985,ENSG00000224462,C4BPAP1
55987,ENSG00000257300,HAUS8P1
55988,ENSG00000196436,NPIPB15
55989,ENSG00000257476,LINC02459
55990,ENSG00000205534,SMG1P2
55991,ENSG00000113621,TXNDC15
55994,ENSG00000260727,SLC7A5P1
55997,ENSG00000260133,CA5AP1
55998,ENSG00000054356,PTPRN
55999,ENSG00000227480,CCDC148-AS1
56000,ENSG00000068024,HDAC4
56001,ENSG00000081913,PHLPP1
56002,ENSG00000131142,CCL25
56003,ENSG00000153237,CCDC148
56004,ENSG00000103485,QPRT
56005,ENSG00000234570,ZFRP1
56007,ENSG00000125355,TMEM255A
56008,ENSG00000139725,RHOF
56010,ENSG00000230409,TCEA1P2
56011,ENSG00000140839,CLEC18B
56012,ENSG00000144674,GOLGA4
56013,ENSG00000197471,SPN
56014,ENSG00000230550,ERLNC1
56016,ENSG00000232621,C4BPAP2
56019,ENSG00000143845,ETNK2
56022,ENSG00000224672,RPL17P10
56024,ENSG00000188735,TMEM120B
56025,ENSG00000234890,HNRNPDLP2
56026,ENSG00000229028,KRT223P
56027,ENSG00000185905,C16orf54
56032,ENSG00000185619,PCGF3
56033,ENSG00000204897,KRT25
56034,ENSG00000159882,ZNF230
56038,ENSG00000186393,KRT26
56041,ENSG00000176842,IRX5
56042,ENSG00000089225,TBX5
56043,ENSG00000121281,ADCY7
56044,ENSG00000204920,ZNF155
56048,ENSG00000260147,MTND5P34
56049,ENSG00000188827,SLX4
56051,ENSG00000230823,CBX1P1
56052,ENSG00000233661,SPIN4-AS1
56053,ENSG00000235437,LINC01278
56054,ENSG00000147140,NONO
56057,ENSG00000103248,MTHFSD
56059,ENSG00000159387,IRX6
56061,ENSG00000222020,HDAC4-AS1
56063,ENSG00000171446,KRT27
56064,ENSG00000255399,TBX5-AS1
56067,ENSG00000171791,BCL2
56068,ENSG00000186767,SPIN4
56069,ENSG00000173908,KRT28
56070,ENSG00000101892,ATP1B4
56072,ENSG00000163406,SLC15A2
56075,ENSG00000075785,RAB7A
56076,ENSG00000186395,KRT10
56077,ENSG00000065057,NTHL1
56078,ENSG00000240760,RPL31P56
56079,ENSG00000234093,RPS15AP11
56080,ENSG00000142959,BEST4
56081,ENSG00000226828,LINC02774
56082,ENSG00000179456,ZBTB18
56084,ENSG00000239483,RPS15AP16
56085,ENSG00000242992,FTH1P4
56086,ENSG00000069248,NUP133
56087,ENSG00000239503,MARK2P8
56089,ENSG00000244065,MARK2P17
56094,ENSG00000167920,TMEM99
56096,ENSG00000258244,OSTF1P1
56097,ENSG00000243022,MARK3P3
56098,ENSG00000166164,BRD7
56101,ENSG00000242062,MARK2P6
56102,ENSG00000159648,TEPP
56103,ENSG00000176692,FOXC2
56106,ENSG00000260944,FOXC2-AS1
56108,ENSG00000176678,FOXL1
56116,ENSG00000261175,LINC02188
56117,ENSG00000260026,LINC02189
56118,ENSG00000225401,TGIF2P1
56119,ENSG00000173728,C1orf100
56120,ENSG00000005893,LAMP2
56121,ENSG00000035687,ADSS2
56122,ENSG00000104415,CCN4
56123,ENSG00000111237,VPS29
56126,ENSG00000090863,GLG1
56129,ENSG00000180263,FGD6
56130,ENSG00000151164,RAD9B
56131,ENSG00000138363,ATIC
56133,ENSG00000178607,ERN1
56134,ENSG00000151239,TWF1
56136,ENSG00000174992,ZG16
56139,ENSG00000156042,CFAP70
56143,ENSG00000075975,MKRN2
56145,ENSG00000196352,CD55
56146,ENSG00000138286,FAM149B1
56147,ENSG00000182578,CSF1R
56148,ENSG00000261556,SMG1P7
56149,ENSG00000103005,USB1
56150,ENSG00000223496,EXOSC6
56152,ENSG00000225526,MKRN2OS
56153,ENSG00000145103,ILDR1
56154,ENSG00000227382,EIF4A2P2
56155,ENSG00000105339,DENND3
56156,ENSG00000214485,RPL7P1
56157,ENSG00000122882,ECD
56158,ENSG00000132155,RAF1
56159,ENSG00000166188,ZNF319
56160,ENSG00000135111,TBX3
56165,ENSG00000219700,PTCHD3P3
56167,ENSG00000182698,RESP18
56168,ENSG00000218632,RPL7P28
56172,ENSG00000203799,CCDC162P
56176,ENSG00000241738,ZNF90P1
56180,ENSG00000090861,AARS1
56183,ENSG00000138468,SENP7
56190,ENSG00000101974,ATP11C
56193,ENSG00000270945,HSPE1P7
56195,ENSG00000241656,UBA52P7
56197,ENSG00000117322,CR2
56200,ENSG00000257683,LINC02463
56202,ENSG00000235770,LINC00607
56203,ENSG00000182180,MRPS16
56204,ENSG00000104419,NDRG1
56205,ENSG00000215644,GCGR
56206,ENSG00000168411,RFWD3
56209,ENSG00000213551,DNAJC9
56210,ENSG00000236756,DNAJC9-AS1
56211,ENSG00000166573,GALR1
56212,ENSG00000254984,FTLP6
56213,ENSG00000213409,C1QBPP2
56214,ENSG00000230838,LINC01614
56216,ENSG00000262904,TMPOP2
56217,ENSG00000173653,RCE1
56219,ENSG00000166321,NUDT13
56220,ENSG00000154743,TSEN2
56221,ENSG00000266402,SNHG25
56223,ENSG00000114013,CD86
56224,ENSG00000079616,KIF22
56225,ENSG00000135776,ABCB10
56226,ENSG00000264736,BDP1P
56228,ENSG00000173715,C11orf80
56233,ENSG00000196850,PPTC7
56234,ENSG00000265843,LINC01029
56237,ENSG00000152705,CATSPER3
56238,ENSG00000114656,KIAA1257
56239,ENSG00000225663,MCRIP1
56240,ENSG00000071894,CPSF1
56242,ENSG00000182379,NXPH4
56243,ENSG00000248923,MTND5P11
56244,ENSG00000249119,MTND6P4
56245,ENSG00000247627,MTND4P12
56246,ENSG00000244921,MTCYBP18
56247,ENSG00000198868,MTND4LP30
56248,ENSG00000136478,TEX2
56249,ENSG00000132570,PCBD2
56251,ENSG00000249192,MTND3P25
56253,ENSG00000114654,EFCC1
56254,ENSG00000115138,POMC
56255,ENSG00000177646,ACAD9
56256,ENSG00000178386,ZNF223
56257,ENSG00000140090,SLC24A4
56259,ENSG00000036828,CASR
56261,ENSG00000186026,ZNF284
56262,ENSG00000159885,ZNF222
56263,ENSG00000162910,MRPL55
56264,ENSG00000173137,ADCK5
56265,ENSG00000182199,SHMT2
56266,ENSG00000229367,HMGN2P19
56267,ENSG00000147457,CHMP7
56268,ENSG00000272899,ATP6V1FNB
56269,ENSG00000242902,FLNC-AS1
56270,ENSG00000173517,PEAK1
56271,ENSG00000130414,NDUFA10
56272,ENSG00000135253,KCP
56275,ENSG00000087245,MMP2
56276,ENSG00000243141,RPL23AP66
56277,ENSG00000227735,CYCSP5
56278,ENSG00000111261,MANSC1
56279,ENSG00000265692,LINC01970
56283,ENSG00000230452,LINC01381
56284,ENSG00000179397,CATSPERE
56285,ENSG00000205791,LOH12CR2
56286,ENSG00000168404,MLKL
56287,ENSG00000188396,TCTEX1D4
56288,ENSG00000173846,PLK3
56289,ENSG00000119537,KDSR
56290,ENSG00000131381,RBSN
56291,ENSG00000173762,CD7
56292,ENSG00000128591,FLNC
56293,ENSG00000102996,MMP15
56295,ENSG00000260135,MMP2-AS1
56296,ENSG00000256358,RPL31P57
56299,ENSG00000240236,HNRNPA1P23
56300,ENSG00000165714,BORCS5
56302,ENSG00000103089,FA2H
56303,ENSG00000203933,CXorf66
56304,ENSG00000121552,CSTA
56305,ENSG00000135801,TAF5L
56307,ENSG00000173699,SPATA3
56309,ENSG00000182676,PPP1R27
56311,ENSG00000070761,CFAP20
56313,ENSG00000160124,CCDC58
56314,ENSG00000173349,SFT2D3
56315,ENSG00000214653,HNRNPA3P3
56316,ENSG00000136709,WDR33
56323,ENSG00000182083,OR6B2
56324,ENSG00000249082,C5orf66-AS1
56325,ENSG00000238062,SPATA3-AS1
56327,ENSG00000121644,DESI2
56328,ENSG00000069011,PITX1
56329,ENSG00000178586,OR6B3
56330,ENSG00000231278,OR9S24P
56331,ENSG00000213048,OR5S1P
56332,ENSG00000224186,C5orf66
56334,ENSG00000158290,CUL4B
56335,ENSG00000128524,ATP6V1F
56337,ENSG00000249647,C5orf66-AS2
56339,ENSG00000114023,FAM162A
56341,ENSG00000103091,WDR59
56342,ENSG00000070770,CSNK2A2
56343,ENSG00000113648,MACROH2A1
56344,ENSG00000196981,WDR5B
56346,ENSG00000172428,COPS9
56347,ENSG00000111266,DUSP16
56348,ENSG00000125149,C16orf70
56349,ENSG00000225758,RPS17P17
56350,ENSG00000204025,TRPC5OS
56351,ENSG00000134595,SOX3
56353,ENSG00000072315,TRPC5
56358,ENSG00000148331,ASB6
56359,ENSG00000271464,DPRXP7
56360,ENSG00000186187,ZNRF1
56362,ENSG00000187823,RTL4
56363,ENSG00000185633,NDUFA4L2
56364,ENSG00000182508,LHFPL1
56365,ENSG00000104679,R3HCC1
56367,ENSG00000213652,HMGB3P30
56372,ENSG00000169704,GP9
56373,ENSG00000114030,KPNA1
56374,ENSG00000126016,AMOT
56375,ENSG00000147166,ITGB1BP2
56376,ENSG00000141574,SECTM1
56377,ENSG00000237172,B3GNT9
56379,ENSG00000175841,FAM172BP
56381,ENSG00000174173,TRMT10C
56386,ENSG00000102871,TRADD
56388,ENSG00000241743,XACT
56389,ENSG00000270524,QTRT1P1
56393,ENSG00000261092,LINC02178
56394,ENSG00000224566,FAM96AP2
56398,ENSG00000081154,PCNP
56399,ENSG00000226547,SSU72P1
56404,ENSG00000267680,ZNF224
56407,ENSG00000125457,MIF4GD
56409,ENSG00000222009,BTBD19
56410,ENSG00000022567,SLC45A4
56412,ENSG00000178602,OTOS
56413,ENSG00000003402,CFLAR
56414,ENSG00000204128,C2orf72
56419,ENSG00000168993,CPLX1
56420,ENSG00000147246,HTR2C
56421,ENSG00000224664,RPL36AP53
56422,ENSG00000224773,HSPA8P7
56423,ENSG00000160999,SH2B2
56425,ENSG00000257979,SNRPGP18
56426,ENSG00000123066,MED13L
56427,ENSG00000224639,C4B
56428,ENSG00000261371,PECAM1
56431,ENSG00000140807,NKD1
56433,ENSG00000125447,GGA3
56434,ENSG00000135763,URB2
56435,ENSG00000135722,FBXL8
56437,ENSG00000167208,SNX20
56438,ENSG00000119397,CNTRL
56440,ENSG00000122986,HVCN1
56441,ENSG00000102878,HSF4
56442,ENSG00000123496,IL13RA2
56443,ENSG00000179058,C9orf50
56444,ENSG00000115425,PECR
56445,ENSG00000111799,COL12A1
56446,ENSG00000163449,TMEM169
56447,ENSG00000204852,TCTN1
56449,ENSG00000168077,SCARA3
56450,ENSG00000118242,MREG
56453,ENSG00000225984,HMGB1P26
56455,ENSG00000253595,LINC01300
56456,ENSG00000227043,LINC01682
56459,ENSG00000204882,GPR20
56460,ENSG00000232133,IMPDH1P10
56461,ENSG00000226312,CFLAR-AS1
56462,ENSG00000125445,MRPS7
56463,ENSG00000256628,ZBTB11-AS1
56465,ENSG00000066422,ZBTB11
56466,ENSG00000148335,NTMT1
56467,ENSG00000006283,CACNA1G
56468,ENSG00000172780,RAB43
56469,ENSG00000184489,PTP4A3
56470,ENSG00000114391,RPL24
56471,ENSG00000228058,LINC01736
56472,ENSG00000267065,LINC02080
56475,ENSG00000267535,LINC00868
56476,ENSG00000261796,ISY1-RAB43
56478,ENSG00000244119,PDCL3P4
56479,ENSG00000182504,CEP97
56480,ENSG00000240682,ISY1
56487,ENSG00000182459,TEX19
56489,ENSG00000167889,MGAT5B
56490,ENSG00000181408,UTS2R
56492,ENSG00000270772,PDHA1P1
56494,ENSG00000229856,CYP21A1P
56496,ENSG00000166816,LDHD
56498,ENSG00000163681,SLMAP
56500,ENSG00000203667,COX20
56503,ENSG00000103495,MAZ
56504,ENSG00000184517,ZFP1
56505,ENSG00000185915,KLHL34
56507,ENSG00000255717,SNHG1
56508,ENSG00000168928,CTRB2
56509,ENSG00000153187,HNRNPU
56512,ENSG00000144815,NXPE3
56513,ENSG00000168872,DDX19A
56515,ENSG00000231913,RARRES2P3
56519,ENSG00000144802,NFKBIZ
56520,ENSG00000013364,MVP
56524,ENSG00000149970,CNKSR2
56525,ENSG00000167371,PRRT2
56526,ENSG00000157349,DDX19B
56527,ENSG00000232119,MCTS1
56529,ENSG00000280789,PAGR1
56531,ENSG00000271612,HSPE1P14
56532,ENSG00000271605,MILR1
56534,ENSG00000240724,RPS12P15
56536,ENSG00000155087,ODF1
56538,ENSG00000253382,POU5F1P2
56539,ENSG00000140382,HMG20A
56540,ENSG00000173692,PSMD1
56542,ENSG00000143641,GALNT2
56543,ENSG00000224140,TNXA
56545,ENSG00000260097,SPDYE6
56546,ENSG00000171155,C1GALT1C1
56547,ENSG00000278317,H3P46
56549,ENSG00000237828,PA2G4P1
56550,ENSG00000236446,CT47B1
56553,ENSG00000117425,PTCH2
56554,ENSG00000226685,CT47A12
56555,ENSG00000181396,OGFOD3
56557,ENSG00000177614,PGBD5
56558,ENSG00000243468,INGX
56561,ENSG00000226929,CT47A11
56562,ENSG00000135914,HTR2B
56563,ENSG00000147133,TAF1
56565,ENSG00000139351,SYCP3
56566,ENSG00000230354,STK19B
56567,ENSG00000178927,CYBC1
56569,ENSG00000063660,GPC1
56570,ENSG00000111666,CHPT1
56572,ENSG00000128563,PRKRIP1
56573,ENSG00000203930,LINC00632
56574,ENSG00000226807,MROH5
56580,ENSG00000253605,HNRNPA1P38
56581,ENSG00000184258,CDR1
56584,ENSG00000256812,CAPNS2
56585,ENSG00000087253,LPCAT2
56586,ENSG00000155090,KLF10
56587,ENSG00000103023,PRSS54
56589,ENSG00000227746,C4A
56591,ENSG00000224089,CT47A10
56592,ENSG00000103021,CCDC113
56593,ENSG00000227234,SPANXB1
56594,ENSG00000256826,ATP5MFP4
56596,ENSG00000256525,POLG2
56597,ENSG00000203710,CR1
56599,ENSG00000182195,LDOC1
56600,ENSG00000262870,CYCSP40
56603,ENSG00000129657,SEC14L1
56604,ENSG00000198021,SPANXA1
56606,ENSG00000213423,RBMX2P2
56607,ENSG00000198573,SPANXC
56609,ENSG00000203926,SPANXA2
56610,ENSG00000277215,SPANXA2-OT1
56611,ENSG00000225540,C4A-AS1
56612,ENSG00000163421,PROK2
56614,ENSG00000196406,SPANXD
56615,ENSG00000229815,CCNB1IP1P1
56616,ENSG00000070785,EIF2B3
56617,ENSG00000165509,MAGEC3
56618,ENSG00000155495,MAGEC1
56619,ENSG00000160993,ALKBH4
56622,ENSG00000160991,ORAI2
56624,ENSG00000250684,ADI1P2
56625,ENSG00000253669,GASAL1
56627,ENSG00000171557,FGG
56628,ENSG00000169660,HEXD
56629,ENSG00000123992,DNPEP
56630,ENSG00000147162,OGT
56631,ENSG00000178950,GAK
56632,ENSG00000234912,SNHG20
56634,ENSG00000279066,HEXD-IT1
56640,ENSG00000197721,CR1L
56641,ENSG00000214407,LINC02085
56642,ENSG00000244703,CD46P1
56643,ENSG00000226289,CDCA4P3
56645,ENSG00000196123,KIAA0895L
56646,ENSG00000140939,NOL3
56647,ENSG00000050820,BCAR1
56648,ENSG00000259281,LINGO1-AS2
56653,ENSG00000169783,LINGO1
56656,ENSG00000244130,UBE2Q2P9
56657,ENSG00000241163,LINC00877
56658,ENSG00000170044,ZPLD1
56659,ENSG00000259666,LINGO1-AS1
56661,ENSG00000243083,LINC00870
56662,ENSG00000242609,CCDC137P
56665,ENSG00000111670,GNPTAB
56666,ENSG00000046774,MAGEC2
56671,ENSG00000119772,DNMT3A
56672,ENSG00000168925,CTRB1
56677,ENSG00000181938,GINS3
56678,ENSG00000236691,NDUFA4P2
56680,ENSG00000243195,TUBBP11
56681,ENSG00000214405,RAP1BP2
56684,ENSG00000258153,HSPE1P4
56685,ENSG00000260186,LINC02137
56686,ENSG00000258018,LINC02457
56687,ENSG00000189326,SPANXN4
56688,ENSG00000196668,LINC00173
56691,ENSG00000136048,DRAM1
56692,ENSG00000189252,SPANXN3
56693,ENSG00000226064,PGBD4P6
56694,ENSG00000258102,MAP1LC3B2
56696,ENSG00000230130,MTND2P39
56697,ENSG00000235539,MTND1P33
56698,ENSG00000258288,NENFP2
56700,ENSG00000179542,SLITRK4
56701,ENSG00000213924,HNRNPH1P2
56702,ENSG00000268988,SPANXN2
56703,ENSG00000169714,CNBP
56704,ENSG00000170017,ALCAM
56708,ENSG00000276380,UBE2NL
56711,ENSG00000235598,RRM2P4
56712,ENSG00000215054,HNRNPCP10
56713,ENSG00000233548,CYCSP44
56714,ENSG00000163602,RYBP
56717,ENSG00000203923,SPANXN1
56722,ENSG00000111412,C12orf49
56723,ENSG00000102032,RENBP
56724,ENSG00000147804,SLC39A4
56725,ENSG00000241673,RPS27P12
56727,ENSG00000135119,RNFT2
56728,ENSG00000179044,EXOC3L1
56732,ENSG00000232369,PPIAP35
56733,ENSG00000268949,MRPS17P1
56738,ENSG00000185985,SLITRK2
56741,ENSG00000226388,ELL2P4
56743,ENSG00000120860,WASHC3
56745,ENSG00000144736,SHQ1
56746,ENSG00000142449,FBN3
56747,ENSG00000181789,COPG1
56749,ENSG00000135116,HRK
56750,ENSG00000135931,ARMC9
56752,ENSG00000257666,CBX3P5
56753,ENSG00000028203,VEZT
56757,ENSG00000174989,FBXW8
56759,ENSG00000172534,HCFC1
56762,ENSG00000166822,TMEM170A
56763,ENSG00000260139,CSPG4P13
56766,ENSG00000153774,CFDP1
56767,ENSG00000235802,HCFC1-AS1
56768,ENSG00000205250,E2F4
56770,ENSG00000088992,TESC
56771,ENSG00000075188,NUP37
56772,ENSG00000224490,TTC21B-AS1
56773,ENSG00000235699,CXorf51B
56775,ENSG00000224440,CXorf51A
56776,ENSG00000235134,CYP21A2
56779,ENSG00000177854,TMEM187
56788,ENSG00000240135,PSMD12P
56789,ENSG00000268066,FMR1-AS1
56790,ENSG00000135108,FBXO21
56791,ENSG00000271266,LAPTM4BP2
56792,ENSG00000228628,ATF6B
56794,ENSG00000258285,TESC-AS1
56795,ENSG00000125454,SLC25A19
56796,ENSG00000206258,TNXB
56797,ENSG00000123607,TTC21B
56798,ENSG00000163605,PPP4R2
56799,ENSG00000172986,GXYLT2
56800,ENSG00000255423,EBLN2
56801,ENSG00000242960,FTH1P23
56802,ENSG00000175084,DES
56803,ENSG00000126088,UROD
56805,ENSG00000126107,HECTD3
